time,CHAIR,YOGIS,CT2CW,CRW2L,CRW2R,FF2MN,MNTRL,MNTRR,DOWND
2.36,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.37,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.38,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.39,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.4,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.41,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.42,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.43,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.44,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.45,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.46,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.47,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.48,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.49,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.5,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.51,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.52,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.53,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.54,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.55,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.56,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.57,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.58,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.59,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.6,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.61,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.62,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.63,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.64,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.65,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.66,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.67,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.68,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.69,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.7,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.71,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.72,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.73,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.74,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.75,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.76,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.77,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.78,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.79,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.8,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.81,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.82,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.83,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.84,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.85,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.86,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.87,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.88,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.89,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.9,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.91,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.92,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.93,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.94,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.95,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.96,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.97,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.98,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
2.99,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.01,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.02,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.03,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.04,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.05,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.06,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.07,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.08,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.09,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.1,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.11,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.12,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.13,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.14,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.15,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.16,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.17,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.18,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.19,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.2,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.21,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.22,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.23,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.24,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.25,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.26,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.27,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.28,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.29,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.3,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.31,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.32,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.33,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.34,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.35,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.36,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.37,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.38,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.39,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.4,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.41,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.42,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.43,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.44,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.45,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.46,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.47,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.48,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.49,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.5,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.51,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.52,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.53,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.54,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.55,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.56,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.57,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.58,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.59,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
3.6,Tpose to Chair,Tpose to Yogi Squat,Tpose to Cat,Tpose to Left Cresent Lounge,Tpose to Right Cresent Lounge,Tpose to Forward Fold,Tpose to Mountain,Tpose to Mountain,Tpose to Downward Dog
